"Index","LT","Age","Country","Locality","Site","Date","GPS Latitude N","GPS Longitude E","End-Start (Intercept)","Genus","Species","AphiaID","Depth [m]","ReefZone","Category"
2156,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2156,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2157,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2158,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,45,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2159,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,12,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2160,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2160,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2160,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2160,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2160,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2160,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2161,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,14,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2162,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,25,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2163,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,14,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2164,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2165,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,8,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2166,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,1,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2167,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,12,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2168,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,8,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2169,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,12,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2170,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,4,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2171,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,47,NA,NA,NA,4.75,"Shallow reef slope",NA
2172,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,71,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2173,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2174,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,10,NA,NA,NA,4.75,"Shallow reef slope",NA
2174,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,10,NA,NA,NA,4.75,"Shallow reef slope",NA
2174,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,10,NA,NA,NA,4.75,"Shallow reef slope",NA
2174,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,10,NA,NA,NA,4.75,"Shallow reef slope",NA
2174,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,10,NA,NA,NA,4.75,"Shallow reef slope",NA
2175,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,22,"Heteroxenia","sp.",204616,4.75,"Shallow reef slope","SC"
2176,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,NA,NA,NA,4.75,"Shallow reef slope",NA
2176,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,NA,NA,NA,4.75,"Shallow reef slope",NA
2176,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,NA,NA,NA,4.75,"Shallow reef slope",NA
2176,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,6,NA,NA,NA,4.75,"Shallow reef slope",NA
2177,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,NA,NA,NA,4.75,"Shallow reef slope",NA
2177,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,NA,NA,NA,4.75,"Shallow reef slope",NA
2177,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,NA,NA,NA,4.75,"Shallow reef slope",NA
2177,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,NA,NA,NA,4.75,"Shallow reef slope",NA
2177,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,7,NA,NA,NA,4.75,"Shallow reef slope",NA
2178,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2178,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2178,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2178,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2178,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2178,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,5,NA,NA,NA,4.75,"Shallow reef slope",NA
2179,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,NA,NA,NA,4.75,"Shallow reef slope",NA
2179,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,NA,NA,NA,4.75,"Shallow reef slope",NA
2179,"E5E6","Modern","Egypt","El Quseir","Mangrove Bay","25/10/2023",25.8697167,34.419,2,NA,NA,NA,4.75,"Shallow reef slope",NA
2180,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,24,NA,NA,NA,7.2,"Deeper reef slope",NA
2181,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,NA,NA,NA,7.2,"Deeper reef slope",NA
2181,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,NA,NA,NA,7.2,"Deeper reef slope",NA
2182,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,26,NA,NA,NA,7.2,"Deeper reef slope",NA
2182,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,26,NA,NA,NA,7.2,"Deeper reef slope",NA
2183,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,51,NA,NA,NA,7.2,"Deeper reef slope",NA
2184,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,NA,NA,NA,7.2,"Deeper reef slope",NA
2184,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,NA,NA,NA,7.2,"Deeper reef slope",NA
2185,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,79,NA,NA,NA,7.2,"Deeper reef slope",NA
2186,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,NA,NA,NA,7.2,"Deeper reef slope",NA
2186,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,NA,NA,NA,7.2,"Deeper reef slope",NA
2187,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,25,NA,NA,NA,7.2,"Deeper reef slope",NA
2188,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,18,NA,NA,NA,7.2,"Deeper reef slope",NA
2188,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,18,NA,NA,NA,7.2,"Deeper reef slope",NA
2189,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,12,NA,NA,NA,7.2,"Deeper reef slope",NA
2189,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,12,NA,NA,NA,7.2,"Deeper reef slope",NA
2189,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,12,NA,NA,NA,7.2,"Deeper reef slope",NA
2190,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,7,NA,NA,NA,7.2,"Deeper reef slope",NA
2190,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,7,NA,NA,NA,7.2,"Deeper reef slope",NA
2191,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,NA,NA,NA,7.2,"Deeper reef slope",NA
2191,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,NA,NA,NA,7.2,"Deeper reef slope",NA
2192,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,41,NA,NA,NA,7.2,"Deeper reef slope",NA
2193,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,70,NA,NA,NA,7.2,"Deeper reef slope",NA
2193,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,70,NA,NA,NA,7.2,"Deeper reef slope",NA
2194,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,55,NA,NA,NA,7.2,"Deeper reef slope",NA
2195,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,25,NA,NA,NA,7.2,"Deeper reef slope",NA
2196,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,NA,NA,NA,7.2,"Deeper reef slope",NA
2196,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,NA,NA,NA,7.2,"Deeper reef slope",NA
2197,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,15,NA,NA,NA,7.2,"Deeper reef slope",NA
2197,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,15,NA,NA,NA,7.2,"Deeper reef slope",NA
2198,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,11,"Pocillopora","verrucosa",206954,7.2,"Deeper reef slope","CB"
2199,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,"Pocillopora","verrucosa",206954,7.2,"Deeper reef slope","CB"
2200,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,"Pocillopora","sp.",206938,7.2,"Deeper reef slope","CB"
2201,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,"Pocillopora","verrucosa",206954,7.2,"Deeper reef slope","CB"
2202,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,15,"Stylophora","subseriata",206980,7.2,"Deeper reef slope","CB"
2203,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,21,"Porites","sp.",NA,7.2,"Deeper reef slope","CDA"
2204,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,10,"Porites","sp.",NA,7.2,"Deeper reef slope","CDA"
2204,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,10,"Porites","sp.",NA,7.2,"Deeper reef slope","CM"
2205,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,7,"Porites","sp.",NA,7.2,"Deeper reef slope","CDA"
2205,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,7,"Porites","sp.",NA,7.2,"Deeper reef slope","CM"
2206,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,"Porites","sp.",NA,7.2,"Deeper reef slope","CDA"
2206,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,"Porites","sp.",NA,7.2,"Deeper reef slope","CE"
2207,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2207,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2207,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2207,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2208,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,22,"Porites","sp.",NA,7.2,"Deeper reef slope","CDA"
2209,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2209,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2209,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2209,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2210,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,NA,NA,NA,7.2,"Deeper reef slope",NA
2210,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,NA,NA,NA,7.2,"Deeper reef slope",NA
2210,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,NA,NA,NA,7.2,"Deeper reef slope",NA
2210,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,NA,NA,NA,7.2,"Deeper reef slope",NA
2211,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,9,NA,NA,NA,7.2,"Deeper reef slope",NA
2211,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,9,NA,NA,NA,7.2,"Deeper reef slope",NA
2211,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,9,NA,NA,NA,7.2,"Deeper reef slope",NA
2212,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,14,"Porites","sp.",NA,7.2,"Deeper reef slope","CDA"
2212,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,14,"Porites","sp.",NA,7.2,"Deeper reef slope","CM"
2213,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,7,"Pocillopora","sp.",NA,7.2,"Deeper reef slope","CDA"
2214,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,13,NA,NA,NA,7.2,"Deeper reef slope",NA
2215,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,NA,NA,NA,7.2,"Deeper reef slope",NA
2215,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,NA,NA,NA,7.2,"Deeper reef slope",NA
2216,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2216,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2216,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2216,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,NA,NA,NA,7.2,"Deeper reef slope",NA
2217,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,23,"Porites","rus",207231,7.2,"Deeper reef slope","CE"
2218,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,"Leptastrea","purpurea",207470,7.2,"Deeper reef slope","CE"
2219,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,"Porites","sp.",206485,7.2,"Deeper reef slope","CDA"
2219,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,"Porites","sp.",206485,7.2,"Deeper reef slope","CE"
2220,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,"Porites","rus",207231,7.2,"Deeper reef slope","CDA"
2220,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,2,"Porites","rus",207231,7.2,"Deeper reef slope","CE"
2221,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,"Porites","rus",207231,7.2,"Deeper reef slope","CE"
2221,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,"Porites","rus",207231,7.2,"Deeper reef slope","CM"
2222,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,"Leptastrea","purpurea",207470,7.2,"Deeper reef slope","CE"
2223,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,"Porites","rus",207231,7.2,"Deeper reef slope","CE"
2223,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,"Porites","rus",207231,7.2,"Deeper reef slope","CM"
2224,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,"Porites","rus",207231,7.2,"Deeper reef slope","CE"
2224,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,"Porites","rus",207231,7.2,"Deeper reef slope","CM"
2225,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,"Montipora","tuberculosa",207156,7.2,"Deeper reef slope","CE"
2226,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,"Cyphastrea","microphthalma",207416,7.2,"Deeper reef slope","CE"
2227,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,10,"Montipora","tuberculosa",207156,7.2,"Deeper reef slope","CE"
2228,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,1,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2229,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2230,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2231,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2232,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,15,"Goniastrea","edwardsi",207466,7.2,"Deeper reef slope","CM"
2233,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,26,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2234,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,30,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2235,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,14,"Porites","sp.",206485,7.2,"Deeper reef slope","CDA"
2235,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,14,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2236,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,18,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2237,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,"Porites","sp.",206485,7.2,"Deeper reef slope","CE"
2237,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,19,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2238,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,18,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2239,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,32,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2240,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,5,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2241,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2242,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,13,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2243,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,9,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2244,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,11,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2245,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,"Porites","sp.",206485,7.2,"Deeper reef slope","CE"
2245,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2246,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2247,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,17,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2248,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,7,"Porites","sp.",206485,7.2,"Deeper reef slope","CDA"
2248,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,7,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2249,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2250,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,"Porites","sp.",206485,7.2,"Deeper reef slope","CE"
2250,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2251,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,"Porites","sp.",206485,7.2,"Deeper reef slope","CE"
2251,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,8,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2252,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,14,"Porites","sp.",206485,7.2,"Deeper reef slope","CDA"
2252,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,14,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2253,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,"Porites","sp.",206485,7.2,"Deeper reef slope","CE"
2253,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2254,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,10,"Porites","sp.",206485,7.2,"Deeper reef slope","CDA"
2254,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,10,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2255,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,3,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2256,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,15,"Porites","sp.",206485,7.2,"Deeper reef slope","CM"
2257,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,4,"Millepora","exaesa",210728,7.2,"Deeper reef slope","CME"
2258,"F1F2","Modern","Egypt","El Quseir","Mangrove Bay","23/10/2023",25.8697167,34.419,6,"Millepora","exaesa",210728,7.2,"Deeper reef slope","CME"
